year,state,st,county,fips,poptotal,pop16o,popu18,pop25o,pop324,pop60o,popnc,popnc18o,pophh,popinst,popogq,popmetro,malepop,femalepop,whitepop,blackpop,hisppop,aapipop,aianpop,multipop,otherpop,enroll,nohs,hsplus,bacc,grad,empop,unempop,cnoninst,hcnone,hcpub,hcpvt,earnmed,earnpc,incmed,incpc,maleprop,femaleprop,whiteprop,nonwhprop,blackprop,hispprop,aapiprop,aianprop,multiprop,otherprop,oldprop,uninsprop,pvtinsprop,metroprop,death,health_index,hsprop,baccprop,gradprop,attain_score,attain_index,enrollprop,enroll_index,ed_index,inc_index,hdi,ur.6mo,ur.oct,ur.trend,totalvotes,vap,vep,to.vap,to.vep,gini
2016,Texas,TX,Smith County,48423,226013,176567,55661,147688,68693,49176,12976,12507,219870,2553,3590,226013,108327,117686,135993,40294,43235,2902,1134,2281,6961,52607,81680,108010,25978,10345,96974,7429,170499,34000,82895,109118,26000,37157.58113410227,29300,40548.36421815401,0.47929543875794756,0.5207045612420524,0.601704326742267,0.39829567325773296,0.17828178025157845,0.19129430607973877,0.01283996938229217,0.005017410502935672,0.01009233982116073,0.030799113325339692,0.2175804046669882,0.15043382460300955,0.482795237442094,1,13.273161667109106,4.866565686534768,0.9772831915930882,0.24594415253778235,0.07004631385082065,1.2932736579816912,5.288491053211275,0.7658276680302214,4.737933372292041,5.104971826238197,4.190554691162538,4.704308751123475,4.733333333333333,4.6,0.0020556272891241716,84768,170352,155292,0.4976049591434207,0.5458619890271231,0.5001691607504442
2008,Texas,TX,Taylor County,48441,126941,98174,32920,76374,43190,23801,4361,3963,119730,2387,4824,126941,61682,65259,88172,9283,25981,1651,407,1126,7140,31889,47097,57838,15852,6154,62890,1967,91131,22514,36422,68005,27905.000000000004,34706.102220064866,30137.4,39402.49784451874,0.4859107774477907,0.5140892225522093,0.6945904002646899,0.3054095997353101,0.07312846125365327,0.20466988601003616,0.013006042177074389,0.003206213910399319,0.008870262562922933,0.0562466027524598,0.1874965535169882,0.1773579852057255,0.5357213193530853,1,11.27777151234916,3.692806771970094,1.0454343101055332,0.2881347055280593,0.08057715976641265,1.414146175400005,6.094307836000033,0.73834220884464,3.9526345384182857,5.380416736806117,4.385922385622441,4.433477208404748,3.8166666666666664,3.7,0.002032265033485839,47439,94021,87671,0.5045574924750853,0.5411025310535981,0.5124296484318706
2012,Texas,TX,Taylor County,48441,133000,103069,32900,81431,46372,24388,3617,3527,127463,983,4554,133000,65388,67612,87846,9512,30713,2213,140,2472,6162,33853,46581,64880,13999,7540,60530,5375,97560,24399,44151,64450,22990,37875.23294855476,26125,43109.87524538606,0.4916390977443609,0.5083609022556391,0.6604962406015038,0.3395037593984962,0.0715187969924812,0.2309248120300752,0.0166390977443609,0.0010526315789473684,0.018586466165413533,0.046330827067669174,0.18336842105263157,0.18345112781954886,0.4845864661654135,1,10.95290251916758,3.501707364216223,1.061254313467844,0.26450614630791713,0.09259372966069433,1.4183541894364555,6.1223612629097035,0.7300310532217718,3.7151729491934793,5.319965158337628,3.3953762158982013,3.9843625239029183,5.816666666666666,5.2,-8.058722159978689e-4,43263,100100,95590,0.4321978021978022,0.4525891829689298,0.5443411098723145
2016,Texas,TX,Taylor County,48441,137564,107569,33639,84420,47865,28066,5054,4838,129690,1730,6144,137564,67926,69638,87643,10674,32886,3066,1008,1843,12266,33243,45584,70912,14833,6235,65992,2554,99706,18292,49279,69993,25000,33902.70012540135,28000,37298.64767731889,0.4937774417725568,0.5062225582274432,0.6371070919717368,0.36289290802826324,0.07759297490622546,0.23905963769590882,0.022287807856706695,0.0073274984734378185,0.013397400482684424,0.08916577011427408,0.20402140094792243,0.1329708353929807,0.5088031752493385,1,11.34687393623057,3.733455256606218,1.0895522388059702,0.24956171523335702,0.07385690594645819,1.4129708599857855,6.0864723999052375,0.6945158257599499,2.700452164569997,4.957798988126824,3.875914554141853,4.155194459912189,3.9166666666666665,3.8,0.0019518787775259475,45759,103925,97357,0.4403079143613183,0.4700124284848547,0.4914455196754508
2008,Texas,TX,Webb County,48479,236952,156709,89037,120936,96385,28548,43660,39231,235828,420,704,236952,114198,122754,10250,73,224093,2196,340,0,12711,74578,136359,77956,16889,5748,95712,4850,155585,82223,76559,78170,21207.800000000003,31804.917218861745,22324,33257.701269929166,0.4819457105236504,0.5180542894763497,0.0432577062021,0.9567422937979,3.0807927343934636e-4,0.9457316249704582,0.009267699787298694,0.001434889766703805,0,0.05364377595462372,0.12048009723488301,0.34700276849319694,0.3298980384212836,1,14.164305949008499,5.390768205299117,0.8317870609247867,0.1871816497982404,0.047529271680889065,1.0664979824039162,3.7766532160261086,0.7737511023499507,4.964317209998593,4.1725412140169365,2.305298849893097,3.729003940705503,5.5,5.3,0.003523681288591562,46821,147915,108264,0.3165399046749823,0.4324706273553536,0.5007005221328211
2012,Texas,TX,Webb County,48479,259315,178338,89934,140337,102593,30505,50832,45735,255856,2452,1007,259315,125954,133361,9921,215,247466,1582,0,131,10672,83068,148651,85522,18187,6955,94044,5317,174970,88227,90760,80328,22572,31332.908491578677,24035,32707.52786998185,0.4857181420280354,0.5142818579719646,0.0382584887106415,0.9617415112893585,8.29107456182635e-4,0.9543065383799626,0.006100688352004319,0,5.051771012089544e-4,0.04115458033665619,0.117636850934192,0.3402309931936062,0.3097699708848312,1,14.15227851684121,5.383693245200712,0.788558968768037,0.17915446389761788,0.049559275173332765,1.0172727078389876,3.4484847189265837,0.8096848712875148,5.990996322500423,4.29598858678453,2.817291966706717,4.024004219353222,6.6,5.9,-0.0010465285697777845,49110,169381,121194,0.2899380686145435,0.4052180801029754,0.49372813331645904
2016,Texas,TX,Webb County,48479,270692,187383,92684,148066,107044,33551,57609,52983,268127,1770,795,270692,131133,139559,9542,973,258457,363,336,1021,7640,85393,146365,97593,19704,7030,100890,5036,184885,74764,102357,93571,21100,32487.160934074433,23000,34527.79621930918,0.48443618577571557,0.5155638142242844,0.03525039528320009,0.9647496047167999,0.003594491156000177,0.9548010284751673,0.0013410074919096243,0.0012412631330072554,0.0037718144607154997,0.028223959333855454,0.12394529576049532,0.27619582403617393,0.3456733113649461,1,14.692918013517483,5.701716478539696,0.8396728485945457,0.1805546175354234,0.04747882700957681,1.0677062931395458,3.7847086209303056,0.7977373790217107,5.649639400620306,4.4063522141603055,2.5121231353340474,3.9814559635858955,5.05,4.7,0.0013540059988242756,56905,178008,123255,0.31967664374634847,0.4616851243357267,0.5178318933494366
2008,Texas,TX,Wichita County,48485,127299,100209,31023,79794,41790,21110,5213,4825,115714,6149,5436,127299,65836,61463,88620,14696,18623,2507,1404,1449,3336,30326,45475,64114,12820,4890,63093,1943,88624,20627,31249,75423,26788.800000000003,36030.593937932324,30137.4,39452.376520421996,0.5171760972199311,0.482823902780069,0.696156293450852,0.30384370654914805,0.11544474033574498,0.14629337229671874,0.019693791781553664,0.011029151839370302,0.011382650295760376,0.026206018900384136,0.16583005365321016,0.1620358368879567,0.5924869794735229,1,10.749220681500592,3.38189451852976,1.0254405093114771,0.22194651226909293,0.06128280321828709,1.308669824798857,5.391132165325714,0.7256759990428332,3.590742829795235,4.791002386815554,4.385922385622441,4.142054373744127,5.033333333333333,5.3,0.00432101246489373,45982,96276,85302,0.47760604927500105,0.5390494947363486,0.48846230303461813
2012,Texas,TX,Wichita County,48485,132659,105856,29801,84826,42250,25125,3762,3658,116795,8000,7864,132659,68989,63670,89768,13754,23181,2549,764,2643,1911,27628,40236,73227,12420,6776,63361,3651,89992,29993,39883,62783,26125,36018.268660227106,30095.999999999996,38873.293234183744,0.5200476409440746,0.4799523590559253,0.6766823208376364,0.32331767916236365,0.1036793583548798,0.17474125389155654,0.019214678235174393,0.0057591267837086065,0.0199232618970443,0.014405355083333961,0.18939536706895121,0.22609095500493748,0.4732660430125359,1,11.20197154699227,3.648218557054277,1.0895598047768373,0.226298540541815,0.07988116850965506,1.3957395138283073,5.971596758855382,0.6539171597633137,1.5404902789518196,4.494561265554195,4.376391924982284,4.155546250300776,6.266666666666667,5.9,5.6270379171924085e-5,41018,102858,91200,0.39878278792121175,0.44975877192982455,0.4791763422502152
2016,Texas,TX,Wichita County,48485,132227,105525,29241,83883,41841,27161,5824,5451,115757,7527,8943,132227,68812,63415,86805,12974,24653,3248,1004,3274,4050,25955,43591,69745,12551,6340,64113,2656,89133,21211,45512,65504,24000,32932.885524793935,25900,36175.256987247994,0.5204080860943681,0.479591913905632,0.6564846816459573,0.3435153183540427,0.09811914359397098,0.18644452343318688,0.024563818282196524,0.0075930029419105025,0.024760449832485043,0.03062914533340392,0.20541190528409478,0.16041353127576063,0.49539050269612106,1,10.901558922925979,3.4715052487799873,1.0566622557610004,0.22520653767747933,0.07558146465910852,1.357450258097588,5.7163350539839195,0.6203245620324562,0.5807017723558929,4.004457293441244,3.3354076037510016,3.5925553587647965,4.466666666666667,4.3,0.00086113776697025325,38119,102986,90008,0.3701376886178704,0.42350679939560926,0.49125889202388584
2008,Texas,TX,Williamson County,48491,394196,297010,107730,250254,125322,51210,24159,20951,388713,3139,2344,394196,196849,197347,264939,23900,79517,17903,1470,6145,17081,95460,133543,169142,64279,27232,207762,11812,291773,58511,67739,267946,34602.200000000004,45458.10030832279,37057.840000000004,48070.886993044565,0.49936833453408963,0.5006316654659103,0.6720996661559224,0.3279003338440776,0.060629737490994325,0.2017194492080082,0.04541649331804483,0.0037291093770611575,0.015588691919755655,0.043331236237810634,0.12990999401313053,0.14843123725253426,0.6797278511197475,1,15.475085112968118,6.161814772334187,1.0415537813581401,0.3656724767636082,0.10881744147945688,1.5160436996012052,6.773624664008034,0.761717814908795,4.620508997394143,6.055919441803403,5.8190625787311205,6.010545909231595,4.566666666666666,4.8,0.003743738664281803,158403,286466,262376,0.5529556736226987,0.6037251882794158,0.4798558344155819
2012,Texas,TX,Williamson County,48491,456005,342305,126856,292121,143144,64998,29737,27295,452252,2769,984,456005,224210,231795,286241,28883,108177,22685,426,9298,6556,113417,154441,188643,80600,32321,221323,17701,338739,68914,93049,294042,36575,46387.28976879515,38874,49043.117986934805,0.49168320522801284,0.5083167947719871,0.6277146083924519,0.37228539160754814,0.06333921777173496,0.2372276619773906,0.04974726154318483,9.34200282891635e-4,0.020390127301235732,0.014377035339524787,0.14253791076852226,0.15112553590421157,0.6448218769531036,1,16.542597187758478,6.789763051622634,1.0323256458796184,0.38655557115031103,0.11064250772796204,1.5295237247578914,6.863491498385943,0.7923280053652266,5.495085867577904,6.4073562881165955,6.150776640193213,6.443984438745445,5.916666666666667,5.4,-0.0015617542290706763,163271,329149,299085,0.4960397874518835,0.545901666750255,0.4680218396241126
2016,Texas,TX,Williamson County,48491,528859,403676,139495,348952,161410,89140,27801,26143,523849,3434,1576,528859,259593,269266,318742,31110,127598,34943,1308,13771,14086,134068,166684,218579,100024,43572,264373,16145,398847,44156,113058,371645,40000,54008.01486506985,41000,56862.63014175595,0.49085484032606047,0.5091451596739396,0.6026975053842328,0.39730249461576717,0.05882475291145655,0.2412703575054977,0.0660724314042117,0.002473249013442146,0.026039076578067123,0.02663469847350617,0.16855154209345025,0.08349295369843379,0.702729839144271,1,16.669444907484582,6.864379357343871,1.0378934638574933,0.41150645360966553,0.12486531098833077,1.5742652284554897,7.161768189703265,0.8306052908741713,6.588722596404897,6.970752991937141,6.519933785568148,6.782264434746108,3.4833333333333334,3.5,0.001482372801310261,203081,389364,359787,0.5215710748810881,0.5644478538690948,0.49873570781011856
2008,Utah,UT,Davis County,49011,295401,209742,94821,166597,110681,33903,6427,6289,293176,1280,945,295401,148211,147190,259402,2734,21153,6708,1222,4065,3998,78067,106240,132776,40333,16052,147132,4568,207517,27968,47838,219595,31253.600000000002,43361.21189102343,33486,46579.50913102995,0.5017281593494944,0.49827184065050556,0.8781351451078364,0.12186485489216359,0.009255215791415737,0.07160774675779703,0.022708115409223396,0.004136749706331394,0.01376095544700255,0.013534145111221696,0.11476941513400428,0.09467808165849134,0.743379338593979,1,14.564520827264783,5.626188721920461,1.135440614176726,0.3384514727155951,0.09635227525105494,1.570244362143376,7.134962414289173,0.7053333453799658,3.0095241537133104,5.759816327430552,5.116386277642122,5.49366389174236,3.35,3.4,0.0026517416184767104,110902,200580,193011,0.5529065709442617,0.5745890130614317,0.5107331983302725
2012,Utah,UT,Davis County,49011,315690,219388,106551,179969,116396,39206,8028,7310,314277,776,637,315690,158338,157352,269121,3876,27453,9808,1180,4147,7814,88320,117887,132795,46179,18829,145572,5059,217988,24315,62044,229331,34798.5,45237.551780080496,36575,48302.6282344949,0.5015616585891223,0.4984383414108778,0.8524850327853274,0.1475149672146726,0.012277867528271405,0.08696189299629384,0.03106845322943394,0.003737844087554246,0.013136304602616491,0.024752130254363458,0.12419145364123033,0.07702176185498431,0.7264436630872058,1,15.062509414068384,5.919123184746108,1.0990948441120416,0.36121776528179855,0.10462357405997699,1.5649361834538171,7.099574556358781,0.7587889618199938,4.536827480571252,6.245325531096271,5.728136434319179,5.960398143524866,4.816666666666666,4.6,-0.0019960912183039406,121069,209139,201053,0.5788925068973266,0.6021745509890427,0.4967250269672032
2016,Utah,UT,Davis County,49011,342251,242342,111562,197518,126764,47428,5289,5289,339712,1297,1242,342251,172711,169540,286865,4346,32294,9802,877,7929,11701,98070,122078,143616,51140,25417,161810,6308,239803,22630,62322,257299,32000,46686.66433411275,35400,49644.75088324145,0.5046325649888532,0.4953674350111468,0.8381714005218392,0.16182859947816075,0.012698282839202808,0.09435764979503347,0.028639799445436244,0.0025624468591764525,0.023167207692599875,0.03418835883605892,0.13857665865110694,0.06612106319630914,0.7517845090299224,1,14.613473622680111,5.654984483929477,1.1146984072337711,0.38759505462793264,0.12868194291153212,1.630975404773236,7.539836031821574,0.7736423590293774,4.961210257982212,6.680294107208454,5.501752480942345,5.923467585780833,3.166666666666667,2.9,-4.928682318540756e-4,138411,230689,224103,0.5999895963830092,0.6176222540528239,0.5176012257744386
2008,Utah,UT,Salt Lake County,49035,1022278,750098,303905,613519,352699,128998,91073,77970,1007727,8923,5628,1022278,519862,502416,770227,15277,165859,46884,4794,18560,19298,264432,390807,435884,129153,66434,518524,21059,735547,165155,171807,685316,31700.08,42937.54780443259,33486,45536.159346593166,0.5085329039654576,0.49146709603454247,0.7534418230657414,0.24655817693425863,0.014944075877598852,0.1622445166578954,0.045862280123410655,0.004689526723650514,0.018155531078630275,0.01887744820880426,0.12618681024144118,0.16155585858249907,0.6703812465885014,1,13.875398917718885,5.220822892775815,1.0292607074923514,0.31879534293151474,0.10828352504160425,1.4563395754654704,6.3755971697698035,0.7497384455300412,4.278241300858321,5.676478546799309,5.116386277642122,5.3324537295555,3.3666666666666667,3.4,0.0028122629233466034,363749,718373,631480,0.5063511574070851,0.5760261607651865,0.5012129418638149
2012,Utah,UT,Salt Lake County,49035,1064428,790240,304635,648729,362268,142045,83716,75399,1051420,7435,5573,1064428,539974,524454,778581,14209,186205,51842,8409,22668,69402,275879,386695,460789,140923,76021,521744,45706,777473,174385,208835,681208,28214.999999999996,41350.726598667265,30409.499999999996,44117.233580938126,0.5072903005182126,0.4927096994817874,0.7314548283209386,0.26854517167906145,0.013348953616402424,0.17493433092703312,0.048704092714584736,0.007900017662068265,0.021295944864283916,0.06520121605218954,0.13344725993679235,0.1638297752407866,0.6399756488931144,1,13.743815283122593,5.143420754777996,1.0447089616773721,0.3344139078105033,0.11718452543357859,1.496307394921454,6.64204929947636,0.7615328982962889,4.615225665608255,5.966441421520325,4.448237072122034,5.148947374760525,5.133333333333333,4.8,-0.0029263109239897568,381799,759793,676959,0.5025039714764417,0.5639913200060861,0.511183957735468
2016,Utah,UT,Salt Lake County,49035,1122036,841369,314142,699857,368993,167285,87481,81359,1108628,6463,6945,1122036,561660,560376,805017,16987,202520,60865,3438,31699,108303,285804,400960,475229,157895,87952,576964,23901,828331,112390,235826,773820,32000,44768.55504101233,34000,47209.277885344694,0.5005721741548399,0.49942782584516004,0.7174609370822327,0.2825390629177673,0.015139442941224702,0.1804933175049642,0.05424514008463187,0.003064072810498059,0.02825132170447294,0.09652364095269671,0.14909058176386497,0.10016612657704388,0.6896570163524165,1,13.570362328674177,5.041389605102458,1.030319050891825,0.3512817618456342,0.12567138715480447,1.5072721998922638,6.715147999281759,0.7745512787505454,4.9871793928727275,6.13915846381208,5.221997164710741,5.447098711891298,3.1333333333333333,2.9,-6.310321092851233e-4,418868,807894,720072,0.51846900707271,0.5817029408170294,0.5069570929231138
